game_date,team_id,opp_id,team_rush_avg,team_pass_avg,opp_rush_avg,opp_pass_avg,team_rush_weak,team_pass_weak,opp_rush_weak,opp_pass_weak,result
0008-11-08,29,754,154.75,232.875,72.0,132.125,136.625,159.625,312.625,177.75,1
0008-11-15,28,754,101.875,221.875,74.44444444444444,130.11111111111111,149.875,214.125,313.1111111111111,181.77777777777777,1
0008-11-22,756,754,88.8,177.1,67.8,129.4,232.6,224.9,295.9,189.3,0
0008-11-29,277,754,105.7,229.7,73.3,137.9,169.3,215.8,301.0,179.9,1
0009-09-05,674,754,208.9,161.5,79.6,134.5,163.8,197.1,268.7,200.0,1
0009-09-12,277,754,95.4,265.3,82.0,132.9,146.6,225.9,255.0,206.4,1
0009-09-19,663,754,48.6,271.9,91.7,138.4,234.1,252.22222222222223,232.9,239.2,0
0009-09-26,657,754,211.0,231.7,92.6,147.2,78.9,145.4,229.9,259.1,1
0009-10-03,529,754,244.0,199.3,95.4,153.7,136.6,241.8,213.4,261.3,1
0009-10-10,28,754,94.5,197.1,97.3,156.0,121.9,210.8,209.2,254.6,1
0009-10-24,107,754,192.1,170.9,85.9,164.3,143.7,227.6,195.5,262.4,1
0009-10-31,513,754,110.1,288.6,82.0,191.4,126.9,272.4,194.9,266.0,1
0009-11-07,29,754,150.9,270.2,91.4,189.5,118.0,231.0,206.3,274.0,1
0009-11-14,110,754,97.0,211.2,80.2,185.4,163.2,208.5,213.3,281.8,1
0009-11-21,528,754,130.7,262.4,75.5,188.6,105.5,234.5,229.9,282.7,1
0009-11-28,756,754,123.2,235.6,71.2,177.2,167.7,255.7,229.3,291.8,1
0010-09-04,521,754,177.9,169.2,58.3,164.1,89.2,244.6,242.1,262.5,1
0010-09-18,663,754,148.0,257.3,66.8,161.4,164.2,228.1,263.4,245.4,1
0010-09-25,657,754,160.7,206.9,64.9,175.4,166.0,247.9,261.9,248.7,1
0010-10-02,110,754,163.3,191.5,60.9,195.9,148.2,195.7,258.4,261.9,1
0010-10-09,529,754,267.2,229.3,72.3,203.5,147.2,241.2,280.5,255.7,1
0010-10-16,29,754,113.6,249.4,75.9,189.5,121.0,201.5,273.2,262.9,1
0010-10-23,674,754,225.2,213.2,69.9,204.8,168.7,261.5,261.9,250.2,1
0010-10-30,28,754,116.3,232.0,73.0,222.0,148.9,210.7,257.5,251.5,1
0010-11-06,107,754,147.1,195.6,66.6,236.8,139.4,223.9,245.9,256.6,1
0010-11-13,528,754,121.1,224.2,70.9,232.7,171.1,239.2,239.6,245.3,0
0010-12-04,756,754,152.9,188.1,88.8,236.8,217.1,186.9,222.8,242.1,1
0011-09-10,465,754,104.9,168.8,87.6,245.4,251.5,242.8,225.2,242.4,0
0011-09-17,626,754,140.6,280.2,95.1,264.1,196.3,192.1,220.7,220.4,1
0011-10-01,157,754,111.0,264.9,93.5,275.3,143.0,244.7,215.1,214.9,0
0011-10-08,110,754,165.6,195.2,94.5,281.8,204.5,229.4,187.1,219.6,1
0011-10-15,674,754,196.0,290.6,101.0,280.8,83.0,223.8,180.7,207.5,1
0011-10-22,528,754,89.0,240.3,101.9,276.0,193.8,205.7,180.4,220.1,1
0011-10-29,529,754,284.4,205.7,101.3,269.4,149.9,248.5,172.8,238.7,1
0011-11-05,107,754,124.7,230.5,112.9,277.5,160.0,219.3,182.5,225.3,1
0011-11-12,28,754,147.9,297.1,112.3,283.8,154.5,255.0,190.1,220.5,0
0011-11-19,732,754,130.8,169.4,98.5,318.4,114.7,250.7,186.4,239.2,1
0011-11-26,756,754,154.2,249.1,92.2,322.2,166.3,258.8,173.4,230.8,1
0012-08-30,77,754,173.0,249.1,81.9,309.5,122.7,211.3,177.9,253.9,1
0012-09-14,465,754,178.2,93.1,76.3,295.6,210.0,235.0,167.5,256.9,0
0012-09-22,157,754,107.7,212.4,76.3,295.8,218.7,276.0,162.3,275.1,1
0012-09-29,529,754,284.8,237.1,65.7,312.4,131.0,266.5,163.5,289.5,1
0012-10-06,528,754,87.9,313.0,59.8,332.5,196.6,225.3,179.6,272.8,1
0012-10-13,107,754,171.7,208.9,53.4,330.0,157.8,227.8,172.7,262.2,1
0012-10-27,674,754,177.1,233.6,44.5,334.7,70.2,282.6,183.1,257.0,1
0012-11-03,732,754,118.1,187.3,33.1,359.5,145.1,247.9,165.5,258.3,1
0012-11-10,110,754,208.4,279.9,23.9,335.1,157.2,235.5,180.0,248.0,1
0012-11-17,28,754,147.1,275.6,25.9,347.2,187.1,182.5,169.1,256.9,1
0012-11-23,756,754,137.2,211.1,23.9,336.8,189.0,173.9,180.9,257.9,0
0008-08-28,716,419,,,,,,,,,1
0008-09-06,392,419,,,107.0,200.0,,,192.0,136.0,0
0008-09-13,334,419,65.0,147.0,112.5,242.0,53.0,152.0,169.0,173.5,1
0008-09-20,30,419,240.5,208.0,89.0,278.6666666666667,134.0,194.5,147.33333333333334,200.33333333333334,1
0008-09-30,229,419,110.0,232.75,77.75,276.75,221.25,230.0,148.5,223.25,0
0008-10-11,231,419,92.4,137.4,73.2,275.0,155.2,236.0,150.2,220.2,1
0008-10-18,367,419,196.75,201.5,89.66666666666667,241.16666666666666,101.0,233.25,144.66666666666666,220.66666666666666,1
0008-10-25,430,419,102.16666666666667,168.33333333333334,91.85714285714286,235.42857142857142,174.5,141.66666666666666,159.28571428571428,209.71428571428572,1
0008-11-08,498,419,141.25,197.125,90.625,239.5,243.375,228.875,160.5,208.125,0
0008-11-15,772,419,160.25,122.0,90.66666666666667,243.77777777777777,211.25,199.25,168.88888888888889,208.55555555555554,0
0008-11-22,497,419,128.1,239.0,91.9,240.6,210.1,284.9,158.8,209.0,0
0008-12-03,671,419,275.6,185.2,104.9,245.8,199.5,214.8,153.9,217.5,1
0009-09-05,147,419,106.6,214.7,111.2,241.6,135.3,156.3,154.6,220.7,1
0009-09-12,404,419,196.8,184.6,117.6,227.1,158.1,197.6,165.7,211.2,0
0009-09-19,392,419,127.3,211.5,132.2,227.2,172.5,201.8,159.8,194.6,0
0009-09-26,497,419,140.8,228.8,135.4,235.5,224.1,237.8,159.9,202.6,0
0009-10-06,716,419,141.5,245.4,137.3,255.2,147.6,206.0,163.9,211.6,1
0009-10-17,430,419,155.5,176.9,137.7,259.6,158.5,241.0,166.1,216.3,1
0009-10-24,772,419,165.1,138.1,133.7,253.4,223.7,225.9,167.1,212.1,0
0009-10-31,229,419,149.9,293.3,147.9,267.3,202.2,248.1,154.1,205.9,0
0009-11-07,231,419,94.7,264.7,162.6,255.1,201.3,253.5,158.3,222.3,0
0009-11-14,671,419,151.3,180.1,177.9,250.1,197.8,211.1,158.6,218.0,0
0009-11-21,30,419,126.4,200.0,189.3,247.8,135.8,246.9,150.6,215.7,0
0009-11-28,498,419,177.9,202.3,196.7,253.4,113.6,263.0,133.8,217.4,0
0009-12-20,664,419,171.1,229.8,196.7,237.8,140.6,290.6,138.4,227.9,0
0010-09-02,428,419,95.6,213.0,212.7,223.4,160.3,235.2,134.9,226.2,1
0010-09-18,404,419,158.0,227.8,208.2,213.7,175.1,319.7,147.7,209.9,1
0010-09-25,671,419,140.8,223.3,204.0,214.0,181.1,238.8,136.9,203.7,0
0010-10-05,716,419,156.8,345.9,221.5,214.1,161.6,307.8,131.6,209.6,1
0010-10-16,255,419,301.6,104.4,201.0,190.3,165.2,201.9,145.6,222.7,1
0010-10-23,498,419,144.5,215.1,190.9,198.6,149.7,234.0,167.5,193.6,0
0010-11-02,30,419,147.2,251.2,177.8,200.3,186.0,228.4,152.6,203.1,1
0010-11-13,497,419,186.3,171.3,172.4,193.0,171.1,223.3,166.4,209.9,1
0010-11-20,772,419,163.0,154.3,171.1,186.4,185.7,205.2,190.2,209.0,0
0010-11-27,229,419,106.8,199.7,166.1,182.7,203.6,189.1,206.1,195.7,0
0010-12-04,231,419,189.0,217.6,170.7,177.8,169.9,213.1,200.0,188.7,0
0011-01-06,414,419,100.1,265.1,169.9,185.0,143.9,211.3,195.1,191.5,1
0011-09-03,559,419,161.3,141.4,184.0,176.4,141.5,228.2,190.9,208.4,1
0011-09-10,255,419,317.4,88.7,175.8,188.7,177.0,214.3,198.3,209.0,1
0011-09-24,716,419,144.4,293.6,187.4,190.6,181.9,239.3,211.9,202.3,1
0011-10-01,404,419,77.9,187.2,189.2,214.8,204.0,326.4,193.0,228.8,0
0011-10-06,772,419,182.6,134.7,183.7,220.6,169.3,199.7,209.8,224.5,1
0011-10-22,229,419,85.3,170.8,180.2,233.6,189.3,221.6,205.5,217.9,0
0011-10-29,671,419,130.7,252.3,182.3,243.1,146.2,226.6,191.1,214.7,1
0011-11-05,694,419,81.1,256.5,185.9,259.1,158.5,204.1,195.6,223.7,1
0011-11-12,498,419,141.9,242.5,166.3,256.6,108.6,249.5,201.4,232.7,1
0011-11-19,30,419,144.0,265.8,165.7,261.3,119.8,213.2,204.0,234.2,1
0011-11-26,231,419,143.9,229.5,153.2,267.0,127.1,222.5,212.6,237.7,1
0011-12-03,497,419,131.3,204.5,149.9,263.1,162.4,290.6,211.1,230.0,1
0012-09-08,229,419,122.1,158.4,149.5,252.4,164.6,216.3,219.3,210.9,0
0012-09-15,404,419,82.5,184.4,163.6,228.7,196.5,295.8,214.9,201.8,0
0012-09-29,255,419,290.5,105.3,161.3,227.0,153.0,234.8,205.8,211.3,0
0012-10-06,498,419,183.3,274.2,167.1,224.0,116.8,242.2,212.8,207.8,1
0012-10-13,231,419,159.0,193.2,155.2,218.6,131.5,257.5,219.6,223.9,0
0012-10-20,430,419,157.8,195.2,163.2,221.4,140.7,204.9,199.6,243.1,1
0012-10-27,497,419,179.1,212.1,166.6,225.5,188.3,233.5,210.3,235.9,0
0012-11-01,772,419,198.3,182.6,167.5,231.3,112.5,242.4,205.6,238.7,0
0012-11-17,646,419,142.33333333333334,206.88888888888889,181.6,221.2,169.88888888888889,218.66666666666666,200.6,233.7,0
0012-11-24,716,419,158.4,350.6,192.8,215.4,196.6,260.0,197.0,238.3,0
0012-12-01,30,419,196.0,269.7,194.6,223.9,167.4,265.2,169.7,264.1,1
0008-09-06,235,415,255.0,151.0,,,60.0,181.0,,,1
0008-09-20,697,415,112.5,157.0,65.0,79.0,243.0,157.0,89.0,256.0,0
0008-09-27,457,415,130.0,212.5,112.0,159.0,136.5,192.0,88.0,265.5,1
0008-10-04,234,415,181.5,118.5,119.66666666666667,164.0,94.0,185.5,70.33333333333333,265.0,1
0008-10-11,128,415,140.5,143.0,104.0,174.25,118.25,304.5,134.0,238.5,0
0008-10-18,193,415,94.75,220.5,109.4,157.0,156.75,206.25,116.2,205.6,0
0008-10-25,749,415,96.83333333333333,217.66666666666666,117.0,175.16666666666666,128.5,180.83333333333334,120.66666666666667,203.16666666666666,0
0008-11-01,746,415,110.14285714285714,211.14285714285714,115.14285714285714,177.85714285714286,170.57142857142858,190.85714285714286,131.28571428571428,182.28571428571428,0
0008-11-13,742,415,163.875,127.375,125.375,187.0,113.25,189.25,124.875,189.5,0
0008-11-20,255,415,260.5,102.5,125.88888888888889,180.0,130.25,171.25,119.55555555555556,187.66666666666666,1
0008-11-29,490,415,130.1,193.2,123.8,190.3,149.7,245.7,154.9,173.5,1
0008-12-27,107,415,163.1,196.8,129.5,209.3,137.2,188.4,168.1,169.9,1
0009-09-07,234,415,175.9,182.0,125.5,204.8,160.2,164.3,181.1,154.5,0
0009-09-17,255,415,300.1,97.0,121.2,226.0,119.6,229.4,188.6,157.5,0
0009-09-26,742,415,188.8,145.2,134.5,232.5,123.7,161.4,167.9,154.9,1
0009-10-03,522,415,215.8,318.2,127.9,238.7,114.1,293.1,192.8,157.3,0
0009-10-17,128,415,114.1,146.5,126.9,232.3,131.8,213.4,193.8,157.0,0
0009-10-24,147,415,132.4,196.2,127.0,242.2,110.4,157.8,179.6,168.9,1
0009-10-31,749,415,139.3,216.0,125.0,242.7,163.4,174.4,180.2,177.5,0
0009-11-07,746,415,92.0,181.4,114.6,263.3,158.0,166.0,187.2,201.0,0
0009-11-14,457,415,121.2,174.9,130.9,259.7,111.7,211.1,147.3,203.9,1
0009-11-21,193,415,62.0,266.4,130.3,264.7,176.3,193.8,136.8,203.2,0
0009-11-28,651,415,170.6,204.7,133.3,280.1,129.6,205.0,120.6,221.4,0
0009-12-29,796,415,207.9,205.7,148.2,257.6,80.0,242.0,123.9,199.7,1
0010-09-11,518,415,211.0,176.2,135.3,249.4,87.1,174.9,129.4,212.4,1
0010-09-23,545,415,184.1,210.7,140.8,257.6,106.6,209.5,118.6,225.9,0
0010-10-02,147,415,192.1,202.9,136.9,262.2,174.6,193.4,117.9,217.5,0
0010-10-09,234,415,200.0,218.1,143.7,253.4,170.9,224.2,128.9,214.8,1
0010-10-16,193,415,74.3,289.9,144.9,251.3,188.4,217.8,150.1,199.5,0
0010-10-23,457,415,124.9,240.9,164.9,240.7,137.4,190.7,145.9,177.4,0
0010-10-30,746,415,114.6,188.0,160.8,237.7,226.4,199.2,153.4,183.9,1
0010-11-06,392,415,130.6,186.1,167.1,232.7,154.3,221.4,160.5,180.2,0
0010-11-13,255,415,299.3,89.4,174.0,226.5,183.5,190.1,164.7,165.7,0
0010-11-20,742,415,210.1,215.0,177.9,233.4,144.5,199.4,181.2,168.1,1
0010-11-27,651,415,155.2,143.0,198.0,234.8,126.6,197.2,189.0,153.9,1
0010-12-31,513,415,116.5,250.3,202.5,230.4,138.7,201.3,184.0,146.5,1
0011-09-05,392,415,134.5,240.4,200.6,237.5,98.9,257.3,189.0,156.2,1
0011-09-17,518,415,205.1,231.0,200.5,236.5,97.8,168.9,187.8,176.1,0
0011-09-24,327,415,195.7,180.0,205.6,225.3,239.7,225.2,175.4,162.3,1
0011-10-08,742,415,179.9,190.8,196.9,230.1,127.2,205.6,191.4,156.9,1
0011-10-15,457,415,138.7,260.9,198.0,236.7,109.2,256.6,193.7,173.9,0
0011-10-22,255,415,346.7,115.0,184.6,236.5,186.6,197.9,189.1,185.1,0
0011-10-27,746,415,156.0,253.6,175.2,221.9,171.9,199.3,192.9,177.0,1
0011-11-05,193,415,76.4,293.7,155.7,233.6,181.9,242.9,182.8,193.2,0
0011-11-12,234,415,124.9,253.2,156.0,233.6,105.6,217.7,172.5,200.8,1
0011-11-19,651,415,181.5,229.6,153.5,239.1,112.2,240.7,165.6,204.5,0
0011-11-25,67,415,124.4,162.2,150.5,233.1,159.0,247.9,157.7,197.7,1
0012-09-01,67,415,129.5,146.7,145.5,238.1,148.5,252.7,158.2,182.5,0
0012-09-08,327,415,177.1,159.3,142.3,246.5,148.7,295.2,150.5,223.1,1
0012-09-22,255,415,289.4,103.5,132.4,241.5,160.3,199.9,153.5,230.8,0
0012-09-29,490,415,101.5,231.7,126.1,256.8,95.6,226.9,165.0,213.0,0
0012-10-06,513,415,147.3,226.1,130.1,286.7,121.9,181.2,174.1,228.2,1
0012-10-13,457,415,157.3,279.9,126.1,292.8,128.2,225.8,198.2,241.6,1
0012-10-20,234,415,165.5,240.5,135.6,281.6,95.2,181.7,204.8,236.7,1
0012-11-01,742,415,152.6,241.9,112.0,284.3,149.7,214.4,213.0,240.2,0
0012-11-10,746,415,125.0,259.8,113.7,279.0,167.9,203.6,228.5,240.5,1
0012-11-17,651,415,170.3,232.6,131.3,271.8,164.8,254.7,226.2,266.0,0
0012-11-24,193,415,117.5,261.9,127.6,293.6,208.6,251.0,226.0,266.8,0
0008-09-06,129,257,,,,,,,,,0
0008-09-13,648,257,131.5,215.5,263.0,289.0,129.0,69.5,59.0,250.0,0
0008-09-20,28,257,129.5,293.5,185.0,217.5,124.0,165.0,38.5,260.5,0
0008-09-27,8,257,237.0,150.75,182.0,240.0,55.0,188.25,27.0,243.0,1
0008-10-11,694,257,146.8,171.2,149.0,248.5,93.2,153.8,53.75,233.5,0
0008-10-18,736,257,165.66666666666666,90.33333333333333,148.8,260.8,132.0,189.83333333333334,43.4,228.4,0
0008-10-25,365,257,162.2,226.0,162.66666666666666,249.66666666666666,106.2,201.0,56.0,212.16666666666666,0
0008-11-01,235,257,198.42857142857142,214.28571428571428,168.57142857142858,249.57142857142858,103.57142857142857,170.71428571428572,74.85714285714286,226.0,1
0008-11-08,334,257,106.0,192.125,160.875,254.875,138.25,185.75,88.625,221.25,0
0008-11-15,37,257,132.55555555555554,170.11111111111111,159.22222222222223,268.3333333333333,141.77777777777777,163.11111111111111,103.88888888888889,208.33333333333334,0
0008-11-29,255,257,284.1111111111111,96.22222222222223,157.3,263.0,127.44444444444444,183.66666666666666,105.9,205.4,1
0009-01-01,416,257,139.9,206.7,139.1,274.8,145.1,204.5,141.3,182.3,0
0009-09-05,521,257,220.5,251.4,136.9,285.2,142.2,298.8,143.4,175.7,1
0009-09-12,648,257,89.9,213.4,128.8,272.9,127.8,175.9,160.6,168.4,0
0009-09-19,31,257,110.8,247.4,136.6,265.6,184.8,207.8,158.6,179.2,0
0009-09-26,28,257,86.4,189.0,137.6,272.1,130.6,213.3,166.1,199.2,0
0009-10-03,365,257,149.7,170.4,123.8,276.9,122.4,214.7,163.0,197.7,1
0009-10-10,694,257,155.3,149.4,109.3,274.9,114.6,154.5,159.9,188.0,1
0009-10-17,736,257,132.3,140.4,107.5,260.9,186.0,135.4,157.6,200.2,0
0009-10-31,235,257,250.7,194.1,110.2,245.9,99.9,142.0,147.2,207.1,1
0009-11-14,37,257,208.7,194.3,108.3,240.9,186.4,191.0,156.0,205.6,0
0009-11-21,334,257,191.5,147.1,117.3,217.5,176.1,180.5,126.2,227.5,1
0009-11-28,255,257,317.6,132.9,128.4,221.6,122.5,233.0,134.9,220.7,0
0009-12-28,697,257,180.3,261.6,153.4,213.0,182.2,260.9,137.8,220.7,0
0010-09-04,671,257,136.1,218.8,161.4,208.7,193.1,222.3,139.7,225.6,0
0010-09-11,648,257,114.0,231.1,164.0,190.5,145.6,181.4,133.6,196.2,1
0010-09-18,31,257,138.2,292.5,160.7,185.5,166.8,216.8,143.9,201.1,1
0010-09-25,430,257,219.8,146.5,168.7,187.9,143.3,213.7,133.5,217.9,1
0010-10-02,157,257,110.7,214.5,171.1,200.1,131.2,204.9,135.8,201.7,1
0010-10-09,694,257,121.6,219.9,172.9,199.6,192.2,212.2,147.3,200.1,0
0010-10-16,736,257,156.8,159.5,174.5,209.7,211.1,185.1,129.3,209.7,0
0010-10-23,334,257,156.7,224.1,181.1,223.9,184.8,195.3,126.3,194.1,0
0010-10-30,235,257,164.7,227.1,179.2,206.1,134.0,177.3,120.7,215.7,1
0010-11-13,37,257,298.1,193.2,157.5,229.8,113.4,271.2,123.3,224.1,1
0010-11-27,255,257,315.0,93.7,146.0,241.3,172.8,214.3,141.5,202.7,0
0010-12-31,128,257,204.2,190.9,143.4,249.1,106.0,230.1,181.0,201.4,1
0011-09-03,66,257,199.3,329.2,145.5,249.7,119.6,146.1,174.3,196.6,1
0011-09-10,648,257,163.4,238.2,145.3,248.0,116.5,237.1,182.0,184.7,1
0011-09-24,433,257,173.0,173.4,153.0,245.4,177.5,235.4,189.2,184.1,0
0011-10-01,430,257,222.0,200.0,154.6,250.1,139.5,237.6,169.5,183.2,0
0011-10-08,694,257,108.4,310.3,157.7,239.5,151.6,217.9,174.3,172.9,0
0011-10-15,736,257,120.2,140.7,147.9,230.7,168.9,234.8,165.2,193.7,0
0011-10-29,235,257,170.2,160.2,141.9,252.0,136.5,176.7,180.3,173.3,0
0011-11-05,472,257,115.9,273.3,147.6,237.6,229.1,239.2,156.3,175.9,0
0011-11-12,37,257,199.0,173.3,164.1,247.2,175.6,230.9,137.4,188.7,0
0011-11-19,334,257,106.7,157.6,178.8,242.5,209.1,193.3,101.4,193.0,0
0011-11-26,255,257,327.8,123.6,186.4,238.9,173.2,193.0,91.3,195.5,0
0011-12-03,365,257,227.1,172.9,185.5,240.5,95.4,160.9,102.7,180.6,1
0012-01-02,416,257,150.2,240.5,174.4,237.5,111.4,187.6,97.8,169.4,1
0012-09-01,86,257,158.4,206.9,158.9,239.5,177.5,214.6,101.1,186.3,0
0012-09-08,434,257,242.2,224.6,164.8,249.3,147.2,268.2,113.0,185.4,0
0012-09-15,229,257,120.9,164.5,162.7,250.8,181.7,216.3,126.2,183.3,0
0012-09-22,736,257,175.4,205.5,183.8,256.7,162.4,170.4,117.6,186.7,0
0012-09-29,694,257,120.4,226.6,195.7,266.3,184.5,184.9,129.1,185.3,0
0012-10-06,648,257,175.8,192.5,197.4,258.0,91.8,182.4,136.2,185.8,1
0012-10-20,334,257,103.2,173.3,178.4,246.5,175.2,221.0,154.1,187.6,0
0012-10-27,235,257,185.6,134.5,170.3,273.0,108.4,160.4,172.4,185.7,0
0012-11-03,433,257,169.7,189.1,170.0,262.8,193.3,188.0,155.5,193.6,0
0012-11-10,37,257,161.9,163.7,177.0,279.4,192.6,237.7,139.3,209.4,0
0012-11-24,255,257,311.8,126.2,201.3,271.4,146.4,266.3,138.7,195.7,0
0012-12-01,8,257,204.9,226.7,195.3,267.1,82.0,158.7,151.0,192.9,1
0013-01-01,463,257,240.2,198.3,194.8,271.0,198.1,136.4,173.4,182.2,0
0008-08-30,497,327,,,,,,,,,0
0008-09-17,367,327,53.0,152.0,167.0,306.0,65.0,147.0,105.0,100.0,1
0008-09-27,671,327,254.66666666666666,194.66666666666666,103.5,309.5,283.3333333333333,174.0,205.0,187.0,0
0008-10-04,700,327,152.0,405.0,135.66666666666666,297.0,142.5,238.5,248.33333333333334,182.66666666666666,1
0008-10-11,697,327,125.8,192.8,130.0,268.5,228.0,148.6,220.75,259.5,0
0008-10-18,157,327,120.8,182.2,148.2,261.6,196.6,173.4,201.6,291.4,1
0008-10-25,522,327,162.0,392.5,142.83333333333334,257.5,129.16666666666666,234.83333333333334,209.16666666666666,260.5,1
0008-11-01,328,327,125.85714285714286,305.0,131.57142857142858,290.14285714285717,123.42857142857143,261.57142857142856,218.28571428571428,259.7142857142857,1
0008-11-08,434,327,144.5,361.125,126.5,286.875,130.125,275.625,226.0,250.875,1
0008-11-15,463,327,157.3,291.8,135.0,273.77777777777777,141.6,239.1,225.44444444444446,255.22222222222223,1
0008-11-22,311,327,128.9,236.0,127.4,265.2,178.7,287.5,236.9,256.7,0
0009-09-12,671,327,282.2,189.5,127.9,262.5,198.1,224.3,242.8,292.9,1
0009-09-19,110,327,86.1,200.2,144.0,249.3,152.1,135.9,223.3,284.0,1
0009-10-03,311,327,159.6,238.9,130.9,242.0,169.9,291.7,207.2,285.2,0
0009-10-10,700,327,81.7,414.4,135.2,244.3,164.4,249.2,214.1,252.6,1
0009-10-17,697,327,125.9,296.9,124.7,237.7,195.5,265.3,220.1,266.1,0
0009-10-24,157,327,110.6,219.7,136.3,233.2,155.5,240.2,194.1,286.9,0
0009-10-31,522,327,158.1,297.5,150.7,192.6,109.7,243.7,172.8,279.8,1
0009-11-07,328,327,98.7,325.2,156.5,187.7,116.9,260.1,161.3,290.3,0
0009-11-14,434,327,99.5,264.7,163.2,177.4,117.3,252.6,145.9,285.4,1
0009-11-21,463,327,158.6,200.9,168.7,182.5,97.0,185.2,125.6,288.2,1
0010-09-04,110,327,110.8,239.4,165.5,169.9,166.2,195.6,119.9,258.6,0
0010-09-18,311,327,153.6,200.5,176.9,158.2,181.6,254.5,128.2,252.1,0
0010-09-25,128,327,131.5,212.0,196.3,148.7,91.8,254.6,128.2,245.7,0
0010-10-07,463,327,208.6,132.2,189.7,147.0,100.4,176.5,132.7,238.5,1
0010-10-14,328,327,104.0,239.4,196.3,143.7,194.5,231.9,159.3,196.7,0
0010-10-23,51,327,133.0,296.7,201.7,142.9,173.0,255.1,170.9,188.1,1
0010-10-30,521,327,173.1,278.3,192.0,164.7,133.9,263.8,192.8,210.1,1
0010-11-06,703,327,122.9,219.3,188.2,161.0,130.0,128.0,197.8,210.5,0
0010-11-13,434,327,150.4,264.8,187.6,155.3,172.6,243.3,206.9,213.6,1
0010-11-20,157,327,133.6,228.4,194.9,154.9,134.5,266.5,216.6,204.6,1
0010-11-27,497,327,197.5,164.7,191.0,170.6,161.9,226.1,233.6,210.5,0
0010-12-30,688,327,124.8,168.8,196.8,171.9,136.4,161.6,244.1,214.6,1
0011-09-17,331,327,112.7,182.4,182.8,187.3,124.4,186.9,253.1,226.3,0
0011-09-24,415,327,205.6,225.3,195.7,180.0,175.4,162.3,239.7,225.2,0
0011-10-01,51,327,210.5,298.1,204.0,179.8,185.7,304.5,208.5,238.8,0
0011-10-08,434,327,184.4,233.4,196.9,176.0,163.1,240.6,206.5,250.6,0
0011-10-15,700,327,163.9,330.7,203.6,157.4,222.4,242.7,189.9,231.6,0
0011-10-22,328,327,154.2,179.9,212.0,154.2,229.4,294.6,180.3,247.9,0
0011-10-29,522,327,151.1,389.2,211.7,173.8,122.2,228.7,174.8,241.8,1
0011-11-05,521,327,171.8,348.3,211.2,156.1,171.5,290.9,168.4,273.0,1
0011-11-12,697,327,212.3,295.9,228.7,148.2,135.2,295.9,148.0,300.7,0
0011-11-19,703,327,220.8,191.6,204.6,168.6,117.2,204.1,145.5,305.6,0
0011-12-03,311,327,184.1,220.0,196.1,151.1,198.5,250.7,139.7,293.6,0
0012-01-06,31,327,130.9,295.6,194.9,155.3,191.8,208.4,149.6,300.8,1
0012-09-08,415,327,142.3,246.5,177.1,159.3,150.5,223.1,148.7,295.2,0
0012-09-15,497,327,165.6,193.8,185.1,165.7,160.8,238.7,144.4,282.8,0
0012-09-22,522,327,165.5,325.3,181.6,177.5,147.9,231.1,147.6,282.2,0
0012-10-06,328,327,134.3,140.4,183.8,177.8,232.8,247.0,144.4,266.0,0
0012-10-13,311,327,180.3,198.6,192.3,170.2,149.2,244.0,151.6,266.2,0
0012-10-20,768,327,141.8,353.4,192.7,183.1,143.8,314.9,141.5,230.8,0
0012-10-27,700,327,122.8,347.4,179.7,193.3,207.9,216.5,143.0,196.1,0
0012-11-03,521,327,183.3,368.9,185.8,188.5,149.0,270.6,126.8,208.2,0
0012-11-10,698,327,165.0,251.6,201.4,209.2,106.2,242.0,114.9,238.0,0
0012-11-17,51,327,221.8,361.2,192.3,207.9,210.4,339.9,102.8,240.5,1
0012-12-01,703,327,180.6,271.0,191.2,219.2,217.5,210.2,124.0,242.7,0
0013-01-03,529,327,329.1,208.6,179.8,216.6,142.2,246.3,131.0,251.9,1
0008-08-30,430,366,,,,,,,,,0
0008-09-06,328,366,128.0,256.0,94.0,175.0,66.0,73.0,96.0,257.0,1
0008-10-01,66,366,104.0,283.0,121.0,147.0,165.0,220.5,111.0,334.5,1
0008-10-11,277,366,105.0,182.5,120.0,165.33333333333334,219.5,193.75,123.66666666666667,333.6666666666667,1
0008-10-18,295,366,116.16666666666667,211.16666666666666,137.75,165.75,257.5,255.66666666666666,137.25,306.25,0
0008-10-25,725,366,267.8333333333333,39.333333333333336,183.8,171.0,114.83333333333333,212.33333333333334,112.8,289.8,1
0008-11-01,96,366,216.14285714285714,213.42857142857142,164.5,156.5,198.85714285714286,209.14285714285714,129.16666666666666,246.83333333333334,0
0008-11-08,630,366,126.75,187.375,181.14285714285714,150.85714285714286,116.125,186.25,119.71428571428571,253.85714285714286,0
0008-11-15,731,366,126.5,198.5,185.625,144.125,175.0,270.5,110.625,236.875,0
0008-11-22,472,366,46.55555555555556,290.6666666666667,187.66666666666666,144.22222222222223,243.44444444444446,156.0,116.66666666666667,233.22222222222223,0
0008-11-29,466,366,299.7,203.0,191.7,143.0,73.0,337.0,108.0,258.5,1
0008-12-28,503,366,173.3,154.0,200.8,151.3,155.1,152.9,109.1,272.5,0
0009-09-05,37,366,105.3,173.8,195.2,153.8,156.8,172.5,112.0,249.9,1
0009-09-12,726,366,260.9,66.44444444444444,193.9,148.5,144.9,186.0,127.2,242.2,1
0009-09-30,277,366,76.9,322.5,175.9,147.4,125.3,247.5,138.4,230.1,0
